book_id,book_title,book_type,price
278812,Short fine thing.,1,9.24063601084834
966944,Hit institution next.,2,19.8342222157175
868650,Senior economy hour high.,2,24.45743645880897
311597,Three performance home.,1,19.57923085746877
213293,Final support under.,2,26.071645418531297
82229,Grow movement full.,1,6.263365523269861
246076,South town.,1,29.82511117145968
278874,Offer front three.,2,21.989306354523816
835935,Per improve.,1,13.173813714131617
49509,Talk information.,2,15.763519981634667
737638,Them light.,2,13.342621497602549
147822,First site.,2,6.862408827660106
246138,Dream morning second.,2,23.22419228444461
672128,Present hospital.,2,11.179014668938171
672129,Rich lot argue.,1,18.352844508638956
967054,Away beyond they.,2,5.170883183019158
82337,Town baby.,2,7.092645823976391
704938,Cold song despite.,1,26.12251937538229
672179,Since including probably.,2,22.784178265788448
49588,My including somebody.,1,16.921438546420212
573877,Toward later.,1,28.311291248444128
868800,Method street her.,2,14.764207460139124
213449,Page.,2,25.587388910256266
475595,Method than turn.,2,7.245486359001897
311760,Garden they.,1,24.627477241387624
934359,Floor nice political.,1,24.455878415357613
868829,Individual then shoulder.,2,5.831763105807265
410080,Final grow.,2,16.259179003320504
967147,International positive keep.,2,26.898223314764735
836079,Indicate up.,1,22.501538074869206
410100,Plan prevent necessary.,2,22.87282253200352
934395,Up myself.,1,18.959474213378517
442902,Public may necessary.,1,24.164905398129907
213531,Test challenge in that.,2,6.62201427238855
246312,Second push mind.,1,20.120974108421702
803370,Dog fear.,1,15.907733971546879
82478,Go buy night.,2,8.53974717413367
868914,Personal direction international.,2,12.730289152333935
213567,Make cover mind.,1,15.102562468327928
606789,Everyone.,1,11.584332197535606
639573,Join administration southern.,2,17.94222066287355
803436,Hold move season.,1,6.480407684544249
17012,Stage resource especially.,1,7.226989441504987
82551,Cold do team anything.,1,23.807158215259967
410235,Argue around develop.,1,18.62060663312776
868998,Reduce dog.,2,7.624661980437737
180870,Television billion.,2,21.219744159822376
770700,Fish.,2,14.856939206818296
377488,Strong detail go.,2,13.870753016302983
443033,Up town.,1,29.33010743462366
17052,Who water end.,2,12.732342523925592
344735,East one.,2,20.388171205705397
311981,Reach student.,2,29.67341715084406
213682,Total positive.,2,27.353928802546896
49851,Relationship nice.,1,11.016850945856849
49862,Time room.,1,22.357532124878905
705231,Condition per.,1,28.499753936603696
770769,Send husband half.,1,14.626711682700279
410322,North possible center.,1,23.45865327106648
82652,Cover alone him.,2,19.119847899772523
869095,Until wife.,1,20.26123659414834
574207,Boy finally.,1,12.980082827532915
934656,West two arm.,2,28.671310409231403
180997,Culture factor.,2,21.656734351495288
541456,Current suffer.,1,27.94888286605742
475928,Front yourself something.,2,18.694981370265072
836387,Direction find.,1,20.56979499325334
213796,Outside too.,2,18.208823703692786
508714,Inside discover better coach.,1,6.413872854954406
148268,Baby arm summer.,1,5.182669822690482
475950,Far role.,2,23.220054162956686
901939,Professional.,1,25.076778053829315
246582,Shoulder shake forget.,2,17.205987733090687
541506,Far staff head.,2,26.897606568670682
181061,Price part red.,1,27.38036862925397
115526,Off such.,2,6.996526374874333
705360,Investment popular.,1,7.920923734930344
869209,Budget everybody.,2,18.513296540398755
410480,Though.,2,12.930436881155433
246646,Bring.,2,25.80421761975455
869243,Foot analysis.,1,10.60139850825518
902018,Understand test show.,2,21.580936118950085
50053,Account same ten late.,2,14.727701517968427
82829,Inside watch must.,2,8.423260693522707
148373,Bit everything.,2,19.546452556384665
869281,Accept positive morning.,1,25.875263739542316
672674,Soldier day.,2,22.881067123237237
672699,From.,1,6.268090050758053
607163,Morning morning.,1,6.4466598813931695
541629,Actually.,1,24.775017420533654
902078,Tonight me.,2,20.467165492770235
771005,None air.,1,10.373761724512786
705480,Name improve marriage arm.,1,23.088946360026245
738257,Pay military.,2,22.602261178633547
705500,Man realize mission.,2,5.489766300347016
508893,Black will.,2,9.863063461454953
836595,Ask really majority.,2,22.874655934123663
705523,Get tree consider.,1,13.359775161730946
869365,Himself arrive add.,2,13.718555881143208
17407,West allow.,1,15.88724652902879
476162,Simply company.,1,9.106756468843475
377865,Live miss part staff.,1,17.7185082312634
148490,Toward ball service.,2,20.635556390822778
214043,Never.,2,22.860162473340417
410677,Report beautiful between.,1,10.050454269386858
17466,Assume weight.,2,29.276250205001464
115773,Call outside so.,1,5.120700123760753
377945,Nature turn.,1,21.31049371476617
705634,Them story second.,1,27.089809504341016
967780,Able agreement scene.,1,11.882772800409423
803951,Through former today.,1,23.182936254139147
935024,Later which against.,1,29.487925493553103
115825,Task set worker.,1,23.75444542334401
902270,Than best design.,1,5.967364266331772
771211,During administration.,1,14.77793449375486
836748,Hear to.,2,25.353602933285277
279708,Not voice.,2,17.81663189821525
148644,Send.,2,12.2969608898611
902309,Lose similar medical.,1,10.600269863341659
410795,Character field.,1,18.16618778360262
378037,Economic answer spring.,1,22.593565294003817
574651,Camera.,2,26.49660895111677
476354,There increase large.,2,16.269389357592964
410827,Partner.,2,19.156053064790036
541902,Main section plan yourself.,2,11.260190243860844
345294,Here east.,2,10.530101439252993
935119,City wonder.,2,19.91197560920323
246997,Address win.,2,17.694737123279708
672991,Appear a white.,1,29.903505731654093
50406,Person fear position.,1,16.473014225696296
181506,Anything ability thought.,2,21.11565120505362
181511,Gun receive anything.,1,22.11789278787786
902414,State head guy.,1,26.31530547247455
574742,Through reality consider.,2,16.579365998491543
935223,There network.,1,12.104705032458714
542008,Generation list help.,2,28.850298025838455
181573,Music kitchen this.,1,13.890103959312365
17737,Hit and.,2,6.297764819900044
345417,Pass skill several.,1,9.130253935704694
17739,Economy trouble prevent.,1,14.970947340398487
181587,Morning feeling.,1,12.315520074043036
443733,Culture career want.,1,13.937705152289116
673111,Data though citizen.,2,7.264675595719867
247147,Else fire fear.,1,22.307542204652407
247148,Never pattern.,2,20.517616038027956
476524,Morning environmental.,1,17.01968089176453
836979,Figure feel.,1,8.181169537038647
902517,Big they.,2,27.429433196749205
181621,Industry smile.,2,6.006776778421561
17787,Small wife.,2,16.330199436558175
836998,Religious system.,1,5.756848908715635
509322,Three affect pressure.,1,11.72435244932483
902545,Others thus.,2,7.3867588240070985
83357,Standard service soon.,2,6.400124784032888
673186,Sort not assume.,2,28.207482830242906
345508,Property less various.,1,11.13008611988165
640422,Individual director.,2,15.82805917233063
83375,Operation not.,2,6.421508407523778
640449,Mention machine sport.,2,18.544495367037307
574917,Present herself present.,2,8.609841540529896
17864,See policy.,2,14.982312627240983
935374,Former current his.,1,7.73034541184991
83415,Project adult.,2,10.275266217391053
83417,Course hold.,2,17.458712865016125
312800,Try recently worry.,1,29.04952352160123
509410,Provide have possible.,2,22.756209297382085
673253,And enough.,1,28.406373672073716
935404,Wear same collection.,2,23.640644780017627
345584,National expert.,1,18.065315782437665
706039,Address hit school.,1,27.11112092719557
378359,Water agent song I.,1,13.298353797460575
247295,Probably blood along.,2,13.186529456413558
411136,None tonight interview.,2,25.97725582475873
902660,Design protect.,2,28.710434327109457
902669,It building through.,1,21.968889345917372
935441,Produce tonight visit.,1,5.5656527526850805
443923,New discuss.,2,20.067898520823668
607769,Whether little which.,2,11.829880014059706
869930,Station away young.,1,11.536494177410862
706090,Nation behavior.,1,6.741167790166262
771657,Result physical.,2,19.49868632668322
935499,Billion test.,1,22.334715225682068
116304,House thought.,1,10.647357913531394
607826,Strong question.,2,15.302873420427117
280147,Stand happy.,1,15.598861380350924
542292,Certainly former.,2,23.453837138102813
837205,Memory need action.,1,24.045199853158568
738902,Relationship federal save.,2,22.4043314958055
738904,Expert for beyond.,1,23.886171124512106
411233,Often couple.,1,24.886469106606697
902754,Draw myself me.,2,29.1355107881969
673379,Site finally.,1,13.44242150605744
837225,Leg again.,1,21.834270966227784
870002,Wonder decade number.,2,13.153941181294838
18041,Model police.,1,10.74900727102845
247420,Beyond score.,2,22.66660491873449
575106,Professional month firm where.,2,18.491477461434997
673414,Six kitchen.,1,14.064643255331212
640660,Let dark power.,1,23.3076321662622
771743,Large executive every.,1,25.613288935519222
542377,Tend five subject.,1,11.207447936330475
18092,On oil.,1,17.757420817680327
575178,Question Mr.,1,27.998836850932413
902883,Young fish.,1,26.63638619125323
509674,Also base.,1,16.730484802468467
247536,Land.,2,6.585456004015651
313073,Threat political let add.,2,26.518717152521283
870130,Store just eight.,2,29.869770394590628
706290,Front that.,2,15.66948794744835
968435,Case fine someone power.,1,17.129575822727794
968437,Your employee act.,2,8.727928675488261
18174,Factor born.,2,8.830746509385932
182019,Senior speak court.,1,10.659441818344469
116492,Her state.,1,29.737304738906424
378661,Son.,2,10.673933971366763
444202,Turn house politics.,1,27.669174110268703
247596,Someone manage term raise.,1,26.70291671345511
804652,Standard his heart.,2,29.80184911533877
837424,Fear land.,1,29.044947824043508
575281,Federal choice.,1,11.310628638292318
345915,Much push.,1,15.657821879452129
378686,Team foot.,2,28.7266945082851
182079,Air far.,2,16.887948382603255
575299,Check stock.,1,16.377924313287316
804686,Probably personal.,2,28.906216469791108
345934,Institution reason wish.,2,6.29670679135383
706386,Tv significant.,1,28.766726738862484
182101,Dark what.,1,18.101639096567318
18273,Close technology skill.,2,6.6737035678582926
214884,Happen address get.,2,7.382496700266964
280422,Himself few whether.,1,10.314204716262955
542567,Born act.,2,21.127515797491196
149350,Environmental may.,1,11.842115499857682
116589,Author game.,2,25.73243423174701
673650,Attack her.,2,25.857547872748707
935800,Sing also.,2,13.542468839590036
673658,Lot concern anything movement.,1,16.537410604624235
411517,Debate get allow.,1,16.08587529438418
378756,Meet service.,2,27.324215400221433
575367,Piece run product.,1,15.54582410125702
772001,Never skin now.,2,11.969228187915942
706474,Many language.,1,6.921993584978878
116655,Him stay.,2,26.93564281172591
542642,Scene east.,1,14.950953704970575
673724,Figure race.,2,21.578981921395798
575433,Program marriage.,2,27.45161521936078
739283,May.,1,7.418314975959324
280535,Take student top.,2,8.65539767869545
215012,Speech brother.,1,24.392784891774966
346118,Offer like or.,2,12.14166500648252
509965,In camera station.,1,8.982541695643471
903194,While story do.,1,24.88308943305783
804898,Design leader.,1,27.749739914304318
673828,Action conference.,1,18.935223952063627
182315,Anyone find.,1,18.27311024899373
247861,Hear my.,1,29.733515489651044
772151,Stock agree together.,1,23.797833832788967
182329,Body serve brother.,2,22.3484091399871
116799,Series trouble.,2,23.13047248237794
673871,Fear young international.,1,5.717586297678014
837726,Establish father per.,2,22.66547010346904
739430,Task increase.,1,5.9884382603132655
608365,Prove understand.,1,27.850621630907437
706697,Arrive major.,1,9.449253519064397
411786,Understand.,1,20.541607047219422
411787,Important always paper necessary.,1,5.762442081793424
837772,Worker until.,1,29.178892490402692
51340,About.,1,5.274935664077802
805007,Present.,1,16.29046232369886
149662,Fill sea politics can.,2,29.28177369974142
346280,Hold agent.,2,6.259100508436328
542888,Kid foreign.,2,12.181382377605281
575659,Difficult nor.,2,5.778905407483718
772286,Almost international somebody.,1,23.228514027989256
575681,Throw center tax.,2,9.574295907602142
837826,Music but war.,2,8.254902207913918
870598,Lot mean.,2,29.888425910230126
444615,Learn would each and.,2,22.201982998501745
51407,Let management beat day.,1,19.058626679659852
379091,No piece second.,2,16.66964509227423
18644,Manager experience understand.,2,10.500781252314379
706776,Model we however national.,2,15.898293812098558
379103,Family that.,1,17.197860274913616
805088,Personal perform imagine.,1,26.461480967803887
379106,Decision style camera.,2,25.625703725066508
968932,Player voice.,2,8.032740408989202
608507,Tv mouth.,2,17.951393552107568
968956,Form anyone.,1,7.384398876536844
805118,None focus.,1,8.076528693808589
936203,Environmental something.,2,18.0682343919919
379149,Meeting thank order.,1,12.474645328402888
510229,Certain million.,2,21.096034012893874
674073,Across suffer.,2,26.5439300395944
411930,Become nearly election.,1,23.84771795910507
280859,Activity around.,1,12.33472598661821
968990,Make cause then and.,1,11.28669397544721
477477,Fund since group way.,2,9.968494171848398
84261,Someone why.,1,6.5098096705056685
379191,Owner should.,2,24.79016366617644
870712,Today game exactly your.,2,20.685595035580125
608582,Late sort boy.,1,20.404977792408925
608589,Including never describe according.,1,25.026160456257312
84303,Series model lot design.,1,15.586491952842907
575825,Treatment bed food.,1,28.527187122217875
805207,Increase between least.,1,10.415566766910036
248152,Writer center.,2,19.68793482516891
706905,Security first.,1,10.896692597104758
805214,Direction rock.,2,25.47816729773278
117086,Agent international pretty.,1,14.006768816112798
608620,Popular his.,2,14.486294480546945
346485,Send top loss.,1,17.406941442390853
706936,Over third.,1,21.610478058563675
674176,Tax summer speech.,1,26.8685785314638
379269,Owner.,1,12.159680782298864
182664,Somebody partner nation.,2,19.899456639054097
608656,Meet issue.,1,20.480544532815387
84370,Prevent.,1,18.42654955776136
641430,Oil piece.,1,24.638482942719875
346535,Oil summer.,2,12.852003655430684
903597,Bring small painting.,2,21.20907603071874
936390,War push stand.,1,22.022151526551664
870860,Serve support dinner.,2,25.111641683226512
805331,Set main will.,2,12.830321827959416
248282,System often.,1,7.616663203479144
477682,Police test.,2,17.38190990932046
51699,Teacher news most.,2,27.375833578279913
641537,Site mother office stage.,2,23.576508215692883
117251,Seem voice.,2,26.430136521972894
51722,Soldier southern operation.,2,26.82878532945744
412174,Color maintain.,1,12.555188460081567
739854,Gun address theory.,2,26.75256065235562
313879,Already drop mother.,2,26.983972173235706
870935,Role thank wall.,2,8.227146208266197
313881,From because.,2,26.478433331456294
608798,Because prevent.,1,14.302416685566573
346656,Protect character.,2,17.5105043029466
772652,Central traditional nature.,2,7.070194082677018
477746,Share later.,1,13.933445446130733
510519,Population lot.,2,17.13976642365565
248381,Blue catch end.,1,28.344536318684288
215620,His out.,1,22.72886432197856
248389,Interesting deal receive.,2,7.959226444308791
903753,Event second sport.,2,26.20335646427295
608841,Home production Democrat.,1,6.328407835591383
84562,Less else.,2,8.519971485465987
543317,Vote anything however.,2,17.480170708553445
477782,Traditional get.,2,5.772806152277522
707158,Call shake third.,2,17.188229043403695
707163,Company why son.,2,13.40214109794136
641633,Important should.,1,29.26322193517305
772711,Short under.,1,9.20831356818257
641655,Same president.,1,18.07338216269312
51833,Dream price feeling.,1,13.233327400924162
903801,Learn person itself attorney.,1,14.645639429383882
641662,Impact.,2,16.929793577366635
641668,Church coach interest.,2,21.702930289023087
346759,Among.,1,20.117276476912075
182923,Relate.,2,20.91433617047292
739993,Standard.,1,5.125429678689065
215706,May color.,2,28.197187150591887
707235,Machine almost road.,1,17.764203797574822
543397,Father might wait.,2,21.974653410236527
641715,That part paper.,1,6.008355609064168
543424,Series join hand.,2,24.73297970334379
412360,Couple physical.,1,12.554281582457584
314071,Leave.,2,19.90686484766354
805592,Serious staff.,1,11.787458241636365
19161,Want would.,2,26.1556232045226
117468,Radio worker four.,2,19.750447436001817
19165,Still idea wrong.,2,11.90563861523938
379617,Western work amount.,2,6.138709654757342
51941,Bit put board.,2,18.46379425156227
543463,Total condition add.,2,15.40059023755682
150265,Music recently.,1,28.546303496156128
183037,Student way.,2,11.7407912229183
805641,Language develop.,1,21.197077040535998
969487,Plant late.,1,28.69477138014281
314128,Tonight economic off.,2,19.850519325783118
772881,Responsibility task threat.,2,22.76807492113531
772897,Heart city water.,1,28.84167694745264
609060,Play four fight.,1,20.26961359041273
314149,Go ground.,1,6.083587196332969
674601,Require election medical.,1,5.302253188433765
707390,Including office think.,2,8.228880307600132
871245,Born feeling sometimes.,2,27.50213232406212
346966,Business heart often.,2,12.214749817182213
215896,Industry seat.,1,12.156175949027457
281437,Machine finish.,2,25.12169818213721
379745,Green idea.,2,17.06889450256805
510829,Eight author.,1,18.428895394150423
281455,Pass consider baby.,2,25.502576702286753
543604,Against model.,1,17.772104542852794
707458,Approach wall.,2,16.672856300409745
936834,Manage.,1,25.06979783321566
478101,Economic moment loss.,1,13.146400722781506
52136,Agreement interview.,1,12.275275027250313
576433,Six seek size.,2,11.23934415171499
183235,Big.,1,28.335684433738617
478149,Myself region necessary.,2,18.698103647821384
969674,Against team.,2,11.215069197326404
412630,Before product.,1,26.95170195973714
510934,Laugh old she.,1,14.125513458366068
805846,Executive.,2,26.13786028350369
609250,City include.,2,15.811763931126947
445412,Idea central chair action.,1,28.833860496516447
52214,Subject seat bit.,1,8.144188783897174
216061,Someone house well central.,2,15.138904883633042
674814,Bit require too.,2,9.81107157547618
19463,Former artist month.,2,20.842178798837722
805909,Maybe strong.,2,18.903285807031352
478236,Century talk how.,2,14.247598948601956
248866,Physical quality.,2,28.712389635878463
740388,Western religious bed.,2,14.864839231367295
52263,Dream character.,1,5.386388973935828
740413,Hair almost first.,1,29.264280018930357
576585,Help speech itself.,1,12.65667147993741
150615,Building father.,1,10.297420410840234
216165,Attorney employee attorney.,1,10.04898337197357
380005,Newspaper share street.,1,14.056556653336417
642156,However.,2,15.60391940889204
19576,Keep play.,2,19.748990101113094
117886,I become.,2,26.280377028774502
707711,Away media people.,2,26.431261619462603
117889,Husband parent moment.,1,26.05738906076518
347268,Environmental discuss.,1,29.629390062207644
511108,For bag suddenly ago.,2,7.1760321708496955
576651,Employee kitchen.,2,17.58716270998776
904335,Born particularly stay.,1,17.806296729621742
806033,Society training.,2,24.194160288593974
740497,Specific reach music inside.,2,25.44459833732679
642202,Drug might big.,1,26.996416880784373
445599,Happen.,1,27.83430020764731
52383,Past recent page.,1,25.022232989255805
248992,Agent movement.,2,15.06736876703694
576678,Apply share.,2,27.699395591411495
543911,Laugh back police.,2,18.7945624702556
249010,South sell kitchen want.,2,28.505555490884767
707762,Unit money red.,2,17.963100992193322
871616,Rest near among.,2,18.789421028145405
216287,Knowledge only how.,1,10.58461531962416
478433,Say kitchen.,1,17.73088706444424
609508,Spring big.,1,17.216544678327914
249073,Move.,1,19.25128729605288
118001,Main data action.,2,15.147733469275783
249088,Detail create.,2,14.816894065229109
838917,Building huge open push.,2,26.501653214122815
216334,Experience.,2,24.547135434874367
118049,Behind increase poor.,2,27.43460841121877
609570,Show fear energy.,2,14.340960505823118
52524,Worry one.,1,19.893201415510596
85316,Successful end toward.,1,21.1591571292675
118088,Center relate investment laugh.,2,17.40131168651977
150864,Ready dog color.,1,17.932876525392935
511318,Free win.,2,24.11403258518197
249178,Man nation cover check.,1,14.11664950041651
675163,Point main end.,2,27.944830337816626
85355,Lose nature protect talk.,1,21.586175079872895
773486,Anyone star method.,1,28.8820287547388
380272,Drop through full.,2,25.459548559044393
773495,Change attack.,2,17.116336076703377
511365,Dog section.,2,15.180634541236024
970129,Need network.,1,23.048296623373563
216479,Beautiful budget.,1,8.545292540111067
576929,International beautiful.,1,11.262476495000596
282027,World seem black parent.,2,7.689849390105481
478639,Through paper effort term.,1,9.4742763944902
839089,Number garden.,2,23.494012805537924
19890,Nature protect purpose.,2,15.9904267585097
380340,Soon.,2,18.367509468290486
52661,Summer sing.,1,7.357421375097513
347573,Sea ok high choose.,1,29.558346888262015
970166,Collection compare.,1,6.397353331653431
413112,Executive rule.,1,12.595257870639788
544189,Raise movement you.,1,28.295165487380796
380350,Pull goal.,2,29.983998260138247
576964,Push term.,1,22.540008200572117
150996,Article marriage.,1,26.466264034847335
478676,When firm leader.,2,22.076226458022415
85475,Foreign camera.,1,29.467592569275656
118267,Wonder certain treat.,1,18.512790335066022
52732,Where red ever.,2,23.832047471075523
806398,Total early industry boy.,1,21.75499171844539
478719,Return bring set.,1,29.310095911672388
445952,Pick vote college.,1,20.090427354550243
740875,Control house.,2,13.27201754225197
314893,Data others just.,1,13.649108690151191
708109,Number check cover concern.,1,23.72201962656717
151055,Reflect air.,2,28.158631184648883
314899,Plan cause.,1,23.325687181643914
904728,Night side.,1,11.32282862772567
216612,Several three.,1,29.726835751252835
380464,Arm.,2,25.57603720459051
151094,Around although.,2,17.93275435991103
740925,How none.,2,27.05989545168511
544331,Everybody draw.,1,21.644100417244747
609872,Energy ready.,1,29.43522928777401
478805,When quite person.,1,18.949686334681214
20054,Compare people reflect.,1,21.557556822515632
675422,Big tell.,2,20.170727799535264
577120,Sing day.,1,7.240233676983285
478817,Although suffer.,2,27.957779790726242
773729,Leg first continue stop.,1,18.29795010468349
478833,Time however.,2,5.106304755000322
904831,Western hotel.,2,27.206618314220066
249485,Clearly section spend.,1,26.24560243668062
478870,Describe about question.,1,6.09555254510739
315037,Someone the hear.,1,18.244606749057695
544414,Newspaper treat role.,2,10.440363073470984
675490,And next lose.,1,11.948742985000925
446119,Billion no.,1,17.20708047848222
741034,His note.,2,9.10337421579722
675523,Professor stand.,1,17.078104779936574
315079,Industry around.,1,21.444681827783768
741066,First read key.,1,19.809590950235293
839372,Whose page hot.,2,21.076704937299994
380651,Support red.,2,8.880050902876855
872175,Avoid very market.,2,10.798162918725208
642800,Parent stock.,2,16.309403873654627
216819,Help marriage.,1,16.336236229648478
970486,Less organization likely.,1,14.311755335501761
675576,Book government.,2,11.172671606205657
741118,Director financial east main.,1,12.249276213631884
52998,Successful consider.,1,24.10116638332773
806669,Peace effect.,1,11.339477441518302
708382,Administration bad look.,2,24.576017481610798
544544,Over soldier serve.,1,27.55006886400737
479009,While market true.,1,16.09567773255721
315177,Prevent my.,2,14.25604899847613
544554,Sister large back.,1,19.749360760387233
249654,Or.,2,9.168062981475124
446270,Morning trade.,1,26.76922255757641
347982,When room.,2,17.85166329582608
708432,Read huge perhaps.,1,16.760772858236216
249685,Parent eat.,2,13.446232690021734
970583,Site reflect anything.,2,8.3334191436967
216922,Place tax responsibility.,1,17.51021723181217
85850,Space cost.,2,29.301113234306793
216926,Me identify eat.,2,19.75822989806403
937831,Blue value bad.,1,5.859419763503783
315247,Administration treat clear.,1,27.407469724618505
675699,State employee same.,1,21.46417897582379
511876,Quite before above.,1,12.353920279091735
446346,Summer add.,2,11.837521652870741
872337,The either behavior.,1,12.768497801548902
85909,Impact structure partner.,1,12.095941378131437
905121,Will or month.,1,29.307774150968633
446377,Cut.,1,27.65231597381196
872363,Billion.,2,20.609751028908814
806829,Thought other catch.,1,21.181058810099376
937905,Office TV.,2,5.05699600827567
937909,Shoulder question education police.,1,24.105116214141443
905153,Reality wish.,2,18.04173048611303
348098,Skin fund end.,1,13.656827302939089
937925,Both fight there.,1,12.456694628155303
708553,Human she.,1,13.311099391687641
217033,Change move soon.,1,20.76666510003205
511957,Option feeling.,2,13.659892744096611
85979,Whole pattern.,2,10.351254313449013
446435,Increase quality.,2,20.238176409828185
446445,Study second southern player.,1,19.0922887957745
511994,Factor he.,2,22.708207877858342
643078,Dog region.,2,22.80243950079539
512007,Especially physical former.,2,23.162620083381718
348172,Give above per.,1,5.383695688838778
20497,Really possible.,1,17.254649512986038
708632,Vote who.,2,15.2255508594518
446491,Discuss action.,2,23.786400790756623
839714,Standard key.,2,29.255586165236355
708656,Lose talk detail.,1,24.387461930494172
446519,Model do leg.,1,16.193040402854557
970808,Position wrong.,2,24.556259392835315
675902,Gun none particularly.,2,16.70413109874099
184384,Safe rock manage.,2,10.134181041526245
675926,Mission believe.,1,10.57113640887832
413785,Science job near man.,1,21.661851422987052
479322,Dream understand exactly.,2,5.117432510019016
872556,Action support.,2,17.11405570543728
479346,Follow stand attorney.,2,12.112912615297745
20596,Debate here.,1,26.999066999704446
118902,Way.,1,15.705016939047582
53367,Sort next future.,1,22.944465992368706
872568,Task stand.,1,10.891616305584584
675968,Happy condition number.,2,16.4254785317961
905348,Performance behind.,2,22.277693037062516
872585,Within their.,2,22.71908691078664
249994,Woman debate because.,2,12.934690441724548
86166,Assume middle simple.,2,29.284352985986168
544919,Bed five a.,2,29.87069520346672
544921,Civil clear.,2,8.195484665907507
970906,Across scene.,2,11.519912325768114
741543,Good upon science.,1,12.125385177541222
643243,Early whole.,1,15.941811993310871
315564,Message could girl.,1,21.37697740151049
774337,Movement American.,1,24.6096803582492
118977,Environment east.,1,7.754681950798663
708805,Land fish.,1,11.590503796012044
708806,Serve base.,1,17.79961497713011
970957,Dog argue eight.,1,17.76364083458609
250076,Born rest.,2,9.631799252026086
282858,Charge itself final fear.,2,15.592257096136096
151796,Home really clearly.,2,24.706011688575238
151797,Interesting already write.,2,6.310875665414193
872701,Bank eat trade.,1,18.53161431877753
708872,Their national.,2,22.056012165847754
774409,Thing six.,2,24.822114349794756
348424,Walk take result spring.,1,6.1243669923400255
184588,Financial treat full.,1,28.058514524323503
938259,Assume food.,2,9.686207875549169
413976,Rather remain.,1,21.10999261940212
643357,At data.,1,19.22068802446598
446758,Purpose.,2,21.996994156636813
708905,Become already.,1,16.093391951875958
250174,Down.,2,9.02362208136944
708926,Interesting traditional.,2,15.053987900238376
545090,By although I five.,2,6.533752900111046
577860,Table benefit tonight.,1,7.401302037586406
217418,Exactly describe even.,2,22.579411992716455
708949,Significant population.,2,13.795971087983453
348501,Sign military season.,1,8.48545016908223
545116,Degree moment left.,2,16.24898968091699
676189,Hair chair.,1,20.14697309141431
479598,Financial however over.,1,23.38849273666919
348532,Boy.,1,15.14450257916879
381308,Face whom.,2,13.011868732311472
905609,Billion nor region.,2,5.996474459044561
20879,Approach civil drive.,2,17.555362826752734
414096,With summer.,2,9.47189948079307
971151,Second.,1,5.973755902721382
381328,Police side.,2,24.473535214120623
774550,Resource cost anyone.,1,28.675944615940786
446875,Best.,2,12.338997479407876
709022,Sure indicate.,1,21.2730497501295
545184,Property chair.,1,7.309395633645295
676258,Relationship ahead.,1,12.48450529704607
151983,Ten value.,2,13.350072106634837
643507,Environmental.,1,7.477291020731998
577975,His style everything sit.,2,8.943030673863433
545212,Cover especially race.,1,14.816608824982245
20933,Along.,1,19.328542820202742
315853,Thing weight smile.,1,8.261735335002246
512462,Third high.,2,21.71241065231622
348625,Field western.,2,9.54356122039723
512466,Grow trial.,2,26.63723826755807
676315,Suggest dream.,2,25.45992078002139
250331,Act foot.,1,19.466949484775796
578031,Join huge mention.,1,16.912184989718945
20975,House music.,2,9.574586506354017
676339,Mrs yeah.,1,15.447476745418024
709110,Become cup.,1,8.09344372014306
479737,Land street result.,2,23.673912609310044
512505,Staff word.,2,23.166914414286303
643580,Wife mind hold.,1,29.45163776728114
971264,Road ball.,1,5.019954011741296
348675,Window herself state.,2,23.628806455774132
217615,Various ask.,2,10.673570626325244
53783,Defense represent box.,1,13.048457429993741
971300,Military gun fact.,2,16.65738389367744
250419,Sort subject.,2,10.566788437176822
53816,Energy fast television purpose.,2,18.28307092599782
676409,Baby many.,1,22.872626727834557
184897,Audience.,1,20.00739909874204
709189,According necessary environmental go.,1,9.554176313455923
774728,Plan language.,2,12.681844852894784
348751,Community report.,2,11.131367779969132
479837,Answer discover assume.,2,5.364385834543812
741985,Bring cup force.,1,25.668354188620487
283234,Act gun argue concern.,1,28.44751318777677
840315,As perhaps economic.,1,18.786308742923616
676491,Save color culture.,1,18.259147878061015
381580,Son large.,2,24.026909694523564
742029,Music everything daughter.,2,21.680371021667835
512665,Entire can difficult.,2,21.350968973538688
610977,Office short.,1,10.817611156257685
971426,Ball along.,1,21.30843852217127
21154,Involve risk senior.,1,6.344969411176944
316076,Democrat opportunity.,2,15.590169119996245
86703,Rise would cold.,1,19.04834307468812
119483,Shake partner.,2,7.462804612938219
905918,Television night.,2,26.562528181594526
873154,Lay policy once.,2,16.520635068944472
316111,Benefit determine enter.,2,29.690221605931683
479968,Throw cover example.,2,12.622803751968846
938720,Black foot home.,1,26.899594077149683
217830,Show might.,2,8.225168970307422
873196,Almost various around.,2,8.128136672574952
152304,Care.,2,20.55340486465336
21232,Yeah research.,2,18.80805235409616
545523,To.,1,28.712370138368396
643834,Leave international set.,1,11.621208524598106
86808,Development table argue.,1,17.035681852667675
938793,First factor.,1,19.735543068577265
480041,Message behavior simple sister.,1,12.821465061085966
938797,Life officer.,1,7.573758658438435
676697,Information little you.,2,19.258883674354294
349037,Laugh.,2,14.722136457991226
480114,I practice.,1,14.879950824915626
119679,Family fact ability.,1,28.79367610552689
578442,Like product staff.,2,6.879690612656565
775059,Provide purpose more.,2,23.603551993417486
643991,Paper hear.,2,19.106704339287496
