book_id_rel,author_id_rel
588042,493716
295337,646020
334227,779995
382494,740761
717559,379986
705523,60489
276330,398529
42564,52456
841766,418479
189798,44000
165939,504323
451262,80928
859445,829424
375487,555782
442902,112614
961258,764514
786315,82298
421301,733897
448169,762877
736859,704839
906773,785814
202254,620058
834009,859876
946220,142463
309239,752759
442006,142463
523972,257955
728835,573836
425299,209866
787479,403034
295869,118670
309632,591431
19890,834998
110369,458227
163752,785614
632470,718490
34457,188348
744468,621110
844885,11228
236836,75722
249994,14900
625779,435414
403522,168989
868264,318635
960480,72475
16071,305927
864512,259255
683021,837986
559847,638614
465869,92496
195219,527201
529347,34121
293175,985462
671126,155549
13488,528902
434509,777842
654624,750409
48522,667855
515484,820186
702796,594312
501549,482685
514933,859876
754937,514274
377945,193026
51340,300172
987043,162920
3563,869346
993228,157435
202254,840801
237021,681250
732647,328242
811654,645179
791566,217167
109223,20946
491978,93187
175398,621110
223423,78447
972834,521033
854293,230828
961846,36149
185664,339354
19161,362960
52524,222366
58746,493716
446758,489083
922261,621110
99440,929605
100665,514274
401262,236377
202643,667855
71661,668558
6990,992235
742413,74585
712109,402060
539977,405585
200117,84427
525332,967022
408600,317539
885519,980160
200086,765180
344196,885634
852326,267835
790470,648226
985144,813297
772897,40816
686325,103003
296938,929605
945901,922507
448939,573371
342367,163123
128202,275822
122835,955294
471145,368373
399095,601215
88429,834998
133699,132300
888439,840473
48469,511812
221202,229646
121349,197404
750543,106624
249685,706923
710835,99108
217033,976751
212974,169408
251289,375970
643357,120331
384182,378573
310275,647385
345294,293988
546844,897395
358218,857945
835935,410063
741118,300478
268258,537258
886999,302988
544554,925855
525864,938782
568920,252302
254933,563077
634071,402060
834067,998237
315177,103103
239135,527102
222468,604792
527604,150177
772897,978285
28798,869029
285522,15948
609508,103103
275906,45726
1801,69898
752139,284207
830160,56221
647975,609997
23349,146932
994462,175507
171204,862975
952042,613929
63282,748491
72245,918335
409108,306872
795898,281686
134097,162920
586082,167793
228452,89857
517635,733278
100177,167346
852326,766098
653339,248832
257719,509280
395135,563077
445599,742876
397167,688532
966342,34121
417256,444318
15321,757698
402935,661935
641430,391135
122835,506964
736852,954612
466425,594312
748534,880442
165432,504932
104217,831577
224605,842383
787479,128731
226001,410419
673253,854360
399495,278885
776818,189874
611802,424564
542292,998237
810022,81899
500334,740761
695991,848563
274833,502183
915518,803339
718433,921333
701399,619255
927831,364313
131569,599837
40278,439719
532445,907965
786380,440188
571356,164975
796160,525174
604479,778291
612371,614549
575681,45726
580825,900192
362445,150177
872585,54447
657536,163425
619434,825913
910341,673524
566825,521033
490148,343774
583065,752655
646109,733278
461025,452431
66969,777842
708905,938348
104108,205370
418405,311774
147085,142463
630542,927576
633753,276125
902660,859701
351514,34027
19463,575254
132884,424338
983697,554190
716185,269869
251943,871318
419924,34027
758421,402856
34593,44000
790847,344988
908175,172266
959805,736380
854624,81859
616931,402060
910306,293888
190952,527644
330181,703317
297922,163123
749455,900893
2086,542183
620448,925215
898086,317522
139745,563077
543317,304979
452594,765180
36146,325831
331950,898216
979626,104951
276445,72475
408432,686145
492609,216843
43363,409755
885058,423271
226001,598272
218695,318271
249088,958434
963285,822820
469088,56221
48041,89857
22276,580274
161189,911891
713917,120331
805007,134956
72257,425874
829681,392868
152602,332668
254933,423271
818835,502183
61467,81497
19576,922507
878443,726220
44931,542183
620339,586608
753163,411278
293218,248832
222274,295021
182664,627782
383202,363342
305685,934853
403814,278465
168986,193026
480114,614549
574207,990851
453907,501186
830160,688532
446377,467855
395261,546629
805207,358058
436380,368373
450929,722015
342937,778291
389490,673555
585315,15948
195355,203696
548244,806675
930356,773476
512466,317522
395538,382118
729062,243223
843771,962708
399495,385971
867929,213440
899476,671403
878854,521030
61728,973879
411930,868470
903597,454619
138358,26757
278240,102302
836595,622075
57239,419048
929543,653460
861205,554850
487526,438258
552421,359476
114752,209570
304414,501186
269492,157435
545523,211767
888735,786412
73184,504932
256320,873667
568920,921333
384719,988417
517979,820186
226969,567788
449328,722015
907545,717307
954714,266897
238442,638549
980079,648053
289722,85282
635576,325831
648667,392998
144903,418479
969487,284030
56310,620084
535916,475287
343576,278885
12593,377155
386077,375239
133022,459612
585594,984089
760356,637049
933941,2390
721149,526195
749455,688532
86703,287603
226353,243223
484097,344418
982671,186333
608589,419409
925306,460504
504919,854140
725328,854360
922525,47540
939868,152965
847038,827363
319586,454619
220217,454209
387183,541907
133805,632457
118902,711674
99338,342456
406460,747250
377865,195483
965675,195473
160644,386378
801317,601869
52383,261503
407336,264642
275611,575088
501415,922399
42937,313061
598142,489083
669751,364906
188823,942053
267245,733278
968990,18016
341680,162920
873196,402060
736680,796857
826251,862587
88429,562610
487849,345698
731457,78590
984532,69898
818411,708725
511365,685834
332557,527201
148373,283131
430359,385971
907563,848563
70382,797398
629833,463122
857287,594312
736254,717307
224214,394746
755161,26757
306977,582925
707235,795755
648503,927576
334227,686145
824735,83430
866530,203383
753747,560564
845740,82298
136731,820294
426314,268413
612941,489635
284157,344418
811799,585906
704137,344418
707390,35344
845,175507
155007,856503
966575,417419
331194,639358
662169,594312
867969,686794
579365,648226
497364,253873
309709,120331
198407,35848
52732,637208
932886,394011
570460,764514
87650,306872
676315,554850
642800,521030
832613,121858
663898,10583
399171,533235
143608,700817
811799,740065
635877,588842
492153,799190
480041,876000
459279,46054
921184,101291
113369,4820
924344,432781
950755,385925
815633,379545
962731,525923
574917,688532
127742,267835
388711,454209
862443,762877
860569,562610
379269,253875
145888,47540
320027,341275
403329,335111
957457,304312
608582,252683
289722,69898
215706,708725
179900,869346
692010,741703
802218,759639
217033,259255
386863,837334
846937,529693
186161,813605
758866,992235
641633,97253
205733,364071
465881,526195
56351,259037
441203,37555
129767,37555
74345,256128
604619,929605
388897,786412
858557,489249
839089,733897
104108,638549
417049,840801
134074,527201
801135,348505
956401,451281
833892,146932
633907,485220
830308,856737
536548,78447
752681,840552
469626,101291
223878,670733
432950,637616
715862,303866
565663,102869
949277,915117
684745,960923
333653,784837
309226,603797
423553,102869
359518,353565
684371,225133
546079,797686
406163,313061
824735,411278
721149,738749
545212,169408
511876,879152
371156,453680
654043,221549
563159,120331
511994,958434
906141,327588
598142,990592
923602,500376
982802,332668
204689,249949
461154,252683
423289,669924
147633,101601
58746,701753
397534,410419
69970,385239
266475,485220
647675,268413
966126,157080
922525,577206
683710,688532
704938,736380
107503,375239
904335,104951
251719,44000
111460,75360
899614,189347
18092,721606
486629,887776
986021,362960
634757,598272
585841,75722
44246,487332
560194,539970
273472,848563
576964,169824
449845,601215
368814,130135
902018,67110
514933,892115
163762,353565
954579,424564
432950,313061
902754,678981
346656,938782
280422,626715
62093,278465
252232,325413
295337,294514
296192,777842
702100,209866
106818,960923
893825,391135
393020,125514
955867,621460
232519,218693
994899,21387
651464,73746
129937,78590
147428,111022
617538,653460
650979,852706
880469,390247
600772,489486
663038,432781
42476,573039
805214,542183
700459,856737
399849,822653
643991,444297
478433,983828
205733,626715
397776,211767
798985,511813
45785,152965
466531,487332
575825,591431
942326,294791
397167,974856
43128,917999
68717,172544
204452,400335
630223,2390
510229,718490
854176,715190
385394,450350
961058,513285
39940,567201
250882,856503
902309,786412
448169,542183
96182,157278
350249,148127
949344,669924
837225,169824
398361,213440
57861,742876
580748,401136
17407,560843
651968,820186
821863,322964
160198,166195
479737,874140
10269,800066
886877,385971
410795,673524
543317,672248
709610,358058
121349,349526
682845,73910
945901,200591
382494,740065
844885,311774
704137,873266
82652,367193
741118,814451
751388,651012
574742,654623
655785,318241
409427,244982
372314,243223
944835,918335
802426,528902
478101,364313
966944,505997
461744,474670
345934,275822
760158,125969
466627,346972
448073,760962
568530,738130
30302,451252
951147,678981
706290,762056
34467,350247
722708,937737
824358,99108
713394,526195
546844,554190
631397,654623
952775,385925
732075,803339
815633,248832
494960,217167
243304,768913
34939,252683
54484,962256
652377,591431
844611,742876
101848,205370
700241,486014
945075,433624
919204,83430
538617,513285
532278,722015
272214,733278
737439,293988
667767,524691
247148,332893
306816,882943
929823,267958
406830,616494
205291,301408
335404,747105
974568,857945
949245,712977
196725,75722
941527,670733
681788,304979
35820,364906
551000,787515
82652,380251
187724,849574
85475,873667
408600,909994
167146,402856
579073,974649
438779,947746
328585,941544
506923,614549
633871,101601
862395,813686
648709,735319
62295,654623
22921,500376
216612,657365
607826,756863
830708,983828
195355,564002
254933,451281
759349,873266
927831,575335
621542,970072
337879,197404
569576,311774
785327,40585
676315,856737
127040,197404
392534,918777
976687,458761
482428,962256
754937,349370
555894,669924
630542,334441
887372,564002
239968,118670
3791,918777
978523,189347
605525,185514
470506,278465
221328,468584
951237,253873
209297,32379
373325,503140
232002,156427
235319,608770
568530,52885
875088,267899
958205,616238
255391,673555
406714,913808
520492,281758
379191,559369
907545,893906
295258,608770
269917,575088
686325,514274
54857,511813
574651,531361
253005,75360
977670,58916
733366,716459
545090,941544
758930,618264
219254,24271
302805,457308
506503,268413
543604,468584
432771,85282
175398,676533
494849,792521
757988,594312
770700,148070
517438,395930
99440,773129
553545,20946
495118,896665
146206,646020
646526,364906
28729,717307
864071,546629
69294,759639
631527,785814
216334,234455
101322,372443
982697,131081
771005,501186
801901,622075
770001,364071
38772,626715
751780,188348
566825,648226
469224,938782
857415,535299
974644,825913
789430,841513
421126,221549
472257,947484
667664,638614
755161,417419
721551,18062
966449,983941
436380,335111
824792,657365
78286,423402
21154,69144
3980,444318
298019,785814
406546,419048
350902,992907
294358,953516
687049,425384
262078,363342
939921,854982
15011,12531
492590,806883
181573,740761
564259,454209
617474,918777
230456,359476
883404,36149
713367,659660
47514,718219
478817,892115
944196,922507
905348,100573
928597,346403
862395,161274
47885,738130
467325,887776
679683,670733
429945,784837
134435,880442
156845,83430
361405,879061
827141,826508
193588,567201
323009,834998
778976,166195
699151,386988
763702,332893
847259,640654
818415,2390
949968,880197
164626,239188
754652,648053
712109,669924
687116,869346
661379,382327
825152,921333
486415,989678
658707,322964
548131,103103
297049,45726
859445,914369
954087,748491
148268,873667
395261,83279
407417,81859
274650,562322
89704,18062
315079,718490
514116,542183
706905,580860
519953,336558
952691,981897
536548,712977
708872,336558
432039,399847
364993,217167
245441,800066
564259,954276
704315,801031
545184,990592
931843,415605
220311,364071
915776,36149
940314,197003
461028,865355
929823,750409
485603,218792
459254,269803
336421,537258
433770,696081
398477,629157
740388,459612
111054,994974
950919,545092
26020,421074
390522,40816
34391,216843
684520,651012
737562,505158
991443,334146
3563,831577
839089,763809
573877,533380
483451,358058
15432,629157
35941,252715
579365,78590
440369,567201
684520,513219
648709,239577
269362,246215
465627,651637
39955,253873
295378,172544
950322,377155
848144,468584
888380,586608
97315,160823
291855,375220
241112,364071
821483,382533
536651,276125
663038,598272
157226,668803
472231,734088
211433,594312
388011,732367
673253,639358
501549,343875
165491,485220
725912,193026
497167,825889
942621,301380
623547,558477
455355,92688
162738,345698
334947,756243
672991,397712
202503,674597
431934,284207
107332,249949
575178,884893
678102,276125
676315,283916
288293,318271
679735,391126
600785,186876
564661,985462
470247,876862
963140,696172
576651,837334
326585,217167
649217,177811
532219,919923
236719,949684
767401,394744
67563,18062
885519,31571
921592,580860
675926,668430
152602,503140
935374,922399
246138,17743
14909,368373
962832,238866
932083,722015
636807,911089
100683,318271
859148,163123
572219,410419
971859,859783
308430,486014
665057,284030
525322,659660
66403,31571
675926,267899
211893,44000
198260,922399
902078,734088
984118,157080
343835,493716
373644,269869
646131,130302
263176,4820
745376,648053
931990,290150
721149,859783
786315,548439
69970,195473
981153,542183
798985,189874
570740,937870
399863,244982
929543,177811
781758,768913
905121,647263
687111,629157
472257,334279
927273,390247
844881,797686
95130,313061
676315,560843
702796,550851
688039,306872
450929,332668
691022,375970
80776,345698
733544,168989
408432,728477
384719,345698
472624,953516
324095,328890
556582,854267
126085,716254
78325,252683
466425,876862
42937,640445
720321,373498
388880,267840
815258,458227
349037,743285
179789,973879
8176,813686
31665,829424
615700,353565
616715,81497
857348,801031
216819,148070
754539,198403
949729,637616
952019,511812
250419,632009
311331,806675
201950,252918
560194,297562
90233,672248
437402,560564
202180,64819
477746,575335
546058,535299
771211,796857
935024,73910
17012,708725
684515,238480
968437,141803
349037,651637
510934,353565
370647,303866
728230,34027
895723,621460
984118,573549
690008,419409
974644,328242
306816,638614
478236,785726
398550,359476
101322,792521
851931,332668
454016,980467
626927,685834
961199,669924
62766,313614
248152,792461
236719,914369
774550,446980
83375,954612
931843,269126
65303,749445
162721,914369
410235,359111
923957,64819
395135,509280
848660,841160
579365,613328
26969,514274
21232,759639
886334,267835
764662,562322
295623,671403
988268,954612
703791,359111
885058,622075
115825,613683
220315,604129
993832,987099
605950,854360
611802,168989
374070,515945
392006,142463
863183,468648
722708,301408
231760,31571
623547,726920
615712,150177
553545,550360
74053,141995
479009,752655
179336,882943
767401,487332
689662,467855
624762,103103
828351,734088
570228,757698
297814,444318
634014,74585
200086,103351
62119,934853
867726,294791
999174,362960
801023,175507
197299,890284
370662,567201
499094,317522
620985,255617
608620,722015
986088,604129
354671,328890
400272,238001
433653,632457
805846,743285
825990,111022
634071,15592
141242,384946
989191,270129
627812,415605
775882,862975
368814,42117
736852,281686
44703,417419
613129,894513
715987,718219
630688,202053
819160,747105
465627,978382
130879,83430
88055,163425
249685,142463
226353,14900
482710,712977
524524,747105
165226,60489
755161,683285
857287,125564
54484,879152
169951,370507
259524,645179
276445,452431
125252,18062
62766,941544
987602,938782
971264,363909
541902,898216
295258,854146
336412,318271
512665,673555
567564,382327
970583,527102
52263,896665
878854,603518
59123,379545
371922,934853
869365,196473
770769,486014
418970,527644
30182,871318
881422,909994
526972,519259
502436,779995
855786,747105
985168,887776
428186,915117
87650,15410
663038,862302
475595,160823
114391,338143
78439,980160
153610,230580
81454,382533
441764,514274
87840,640654
862736,157435
399272,985462
635877,200591
190092,317522
237021,37555
552584,165441
947614,726857
318169,575335
989191,231724
836998,556962
974266,34158
118267,756863
990205,806883
455217,37289
883781,718490
75271,764514
422116,920438
397837,563077
106818,925855
257598,264642
553381,980467
671314,513611
461672,712977
904335,198190
523061,541907
4228,929605
84562,804562
236719,346972
207756,476907
97794,253875
411136,726220
397965,397712
888735,334441
77446,44000
638885,575088
74232,249949
79525,255234
912039,275822
407663,521030
487963,400335
370355,537258
989734,42117
998364,248999
183037,312036
274833,151389
177657,188348
778976,82298
703446,983299
643078,992907
748414,378573
21706,429617
179664,328242
387183,859701
932466,721362
565165,741703
724583,142463
622377,649278
63735,493716
708806,880442
334575,186333
783545,651637
906773,627782
979811,11228
544919,130135
514844,344418
143405,163425
710693,640445
553826,14900
982697,197404
29594,762441
145824,762441
915267,601215
15576,80160
543397,44000
560403,106624
654624,916360
617889,647698
879033,217588
228526,859783
684031,45726
796205,350247
757667,716831
364637,564002
932283,20946
862395,92496
469224,429483
774409,567201
897686,829424
801135,915625
65303,502183
899522,391699
729336,151937
976366,432538
497167,82298
346485,12415
326585,81497
770001,700596
629460,45611
731457,645179
921184,325831
651390,101601
685324,359006
141909,978382
470022,172544
711524,319392
942635,974649
276265,580274
5881,983828
24758,833211
247420,797686
223592,468648
402340,978285
585594,764514
341299,766098
845,394945
820362,101291
648709,397006
774728,341275
158893,562322
558024,534093
529781,487332
625779,482685
524195,916360
408600,889812
392534,937737
838917,712977
831998,518805
5344,385134
548760,423402
806033,74585
947614,716254
179789,485135
754652,938348
299683,195473
524195,609997
203708,621110
97329,626568
113459,876862
405657,696081
71692,703317
521789,283916
908210,423006
63529,954276
351976,865355
910427,211767
756161,364906
634232,171571
777108,373498
302029,928487
300313,638549
10802,252302
321142,609997
181511,983828
922970,80928
216612,913501
484160,284030
510229,887776
845359,985462
128186,560843
887778,521033
345508,269869
132005,531361
682845,423006
687727,958434
379091,442335
995740,150177
724007,988417
761222,256128
731105,766098
814955,712977
465885,896665
840315,308984
324095,857945
838917,748491
276445,733897
305685,391699
190092,47540
817367,46054
196029,348505
621953,300172
673724,180171
834689,985852
727878,556962
687727,970668
707158,871318
335063,198190
433770,559369
249654,914369
490466,424338
802956,106624
186161,545092
722458,157008
967054,601869
294166,840552
537804,132284
18644,50544
801135,673390
977904,766098
377945,515945
439364,503140
948248,546236
878443,963775
801317,293350
697665,142463
685659,440188
437402,711674
180492,244306
44936,756863
471145,284030
361263,526195
162472,193367
465201,267840
885058,500475
964213,274611
443033,267835
52998,467334
295821,249949
416887,928060
363576,364313
273668,764514
43805,854360
476524,189347
24698,657365
927775,322964
218330,668803
375939,732367
836079,93187
452298,258958
741066,417419
641537,386378
935404,932184
524627,535299
299453,68967
190760,142463
853695,321325
543424,274590
212077,86789
708109,259037
466531,238001
65302,804562
867575,378573
271678,169408
82229,742876
495202,423006
766533,234455
626495,248999
373464,186333
48261,324348
769248,820186
306139,290150
39341,232890
197667,594312
181506,604999
201849,184417
464547,64819
496607,186333
65078,734088
552421,773129
676697,718489
131569,688776
746732,415605
988139,317522
160596,500475
667596,249471
453111,80160
341299,40816
980763,80160
310353,726920
67295,794058
965675,243223
289669,17953
431209,548794
990134,918465
689908,892115
630114,833211
405356,442099
387910,15592
874668,230828
993703,890284
153610,994974
136731,185514
643991,620058
209297,37555
535929,36149
932083,83279
671212,364906
171928,338143
509410,963775
43805,359111
764380,14900
12986,831139
307869,112768
314128,640445
308775,239577
875657,345698
257231,324348
487849,14900
693476,348505
289465,869346
33552,929605
212077,188348
215012,267958
930356,809468
410677,637049
955,248999
181061,274590
615350,635015
758357,613328
463724,981897
839089,938348
415275,681105
22041,140041
315564,550360
108409,140041
823566,915395
706697,493716
196029,533235
39955,229646
790470,336558
801134,728593
453547,267958
700076,440188
612371,960923
657743,36149
707158,785726
326585,809468
542377,735319
334947,768913
387910,102765
995911,145802
427636,959269
205291,992907
814955,86789
507192,914369
555404,14900
454016,688532
269492,300478
958205,278885
117468,747250
361697,193026
548760,645179
551006,859876
758930,160585
213449,848563
679735,704839
356656,12531
928597,157435
112056,95593
526972,892115
97284,553581
959578,560564
882546,216843
284921,275914
324527,810552
895391,451252
472257,657224
118001,533380
14909,67110
551006,635015
862002,131081
543397,430137
419701,142463
984778,741703
223222,52456
104586,368373
817018,301408
620347,934853
492590,452431
443923,898216
814055,334279
719378,501186
699151,413638
562603,54447
163827,616238
804686,728477
72774,716831
405718,485135
736859,757698
630223,601869
801135,796857
673658,974649
59975,716459
116655,254611
343422,10583
627812,703317
331507,955294
305019,157278
465627,653460
449117,829424
821600,163425
470847,553581
20054,907965
380340,626468
743934,267835
912615,913501
564661,489083
167571,397712
983384,626468
984017,246215
735857,747250
388880,859876
360467,403034
34457,711674
760417,923202
255992,918335
103364,97253
989734,346403
729336,738130
203238,635015
459922,475287
674073,234455
276419,640445
62268,195473
962802,637049
927517,225133
506121,962256
104045,573836
345417,339354
728230,111022
479346,332668
658852,563077
103955,756863
586091,258958
410322,54447
719869,653981
156694,573549
530783,42117
154493,249471
22478,483397
278535,556
48041,134956
555894,970072
538617,609997
245607,854360
783590,125969
380340,792058
954714,583752
469072,341275
580973,674352
459279,26757
444615,306872
517438,373498
645083,894513
413976,654623
514116,322964
195355,639046
844611,773476
7069,604999
883404,880442
92115,519259
355236,167793
488603,861723
822133,140041
363436,132284
672179,550360
882043,934853
1793,777343
704938,328890
560403,47540
905918,515945
81454,269126
415561,186876
681788,175507
655785,524691
684138,980160
591721,967022
239968,728477
279708,777343
488947,470635
535929,422793
865596,992907
14502,804247
802763,304173
976776,259037
19576,359111
712599,567201
158416,918465
530104,653460
808079,673555
165939,151937
137279,238001
197330,138068
970486,989678
612542,344988
397522,837986
439364,31857
811404,653277
333666,525174
746478,556
467325,322964
433318,421074
469686,95593
234980,874140
534252,820294
112056,639046
580973,45611
657619,721048
386731,927987
168174,756863
966460,18062
530783,528902
298710,548439
580800,378573
330446,412373
237084,293888
411233,712977
97551,379986
300902,216843
505374,432781
972834,582925
954162,364313
254673,792058
231760,417419
553826,795755
855328,99108
343576,889812
78721,184417
939921,837744
831792,78447
687116,810552
999174,138068
704569,894513
49588,657365
707163,423402
641655,258958
446491,253529
865596,750409
360865,718489
594644,278885
490862,259255
133080,10583
538617,186890
829123,305927
56980,9940
134074,9737
337074,460504
699244,169824
827419,854360
774550,281686
453491,313614
358426,485135
649217,459612
847707,897529
84303,334441
976470,328890
299453,334146
683710,50544
846765,99108
88429,333220
782903,759639
667664,37555
73184,198190
685892,601215
941248,433624
705231,509280
718182,358058
976430,841513
99977,778291
117468,529693
5281,591431
809446,283916
962537,112614
694053,893906
238214,266897
479598,887776
281437,379986
310496,468648
542008,673524
139714,459612
271720,795755
336964,102827
67736,15948
756544,18062
208703,575335
637296,384946
997538,363909
327158,636002
456326,120331
12986,405585
444615,112768
398361,657589
363576,756243
51699,527644
519953,54447
344196,134956
834571,92496
462523,234267
271905,997182
673111,913501
521444,243223
500334,304979
625065,506964
706386,390247
370489,239577
492136,701753
1933,786412
104045,489249
714535,670733
814055,209456
915518,558477
598233,317522
178751,634745
255159,546236
368775,386988
352428,318271
731852,385925
456055,258958
676315,375220
544921,476907
618079,401645
468969,901300
876264,797686
237146,840552
335818,284207
953626,766098
397522,831577
509674,345698
621542,947746
237021,42647
773729,841513
201323,394732
263671,626568
9986,258958
733544,141803
912024,833211
464670,838913
285361,487332
48261,236377
854176,556962
222601,837334
568107,21387
312800,988417
478236,379986
108409,726920
624699,125514
559215,718490
641668,232602
903194,901300
395034,550851
117889,673524
299711,523662
927993,970072
255810,69898
653101,433624
7069,766098
453540,385134
213293,534093
71331,50188
503169,963775
798466,581926
579073,118670
128202,601869
515703,192914
651464,394744
28773,580274
91207,221549
785494,635015
59975,913501
961745,749445
460037,325413
855504,211767
690079,812720
766284,840801
320027,226124
816849,621110
951147,559369
178751,922399
987865,111022
619087,928487
450929,384946
654043,230580
922970,604129
820840,541907
743934,359476
257719,236377
561706,295021
15576,673555
158673,213440
940892,80160
13170,575088
699768,831139
491190,112079
255413,681250
232002,125564
233068,861723
119679,810552
874252,308984
562664,318635
537804,542183
75660,100573
638149,840801
538145,143094
17737,639358
328231,390247
407417,849404
223423,849404
464256,915395
866855,504323
96216,857945
991179,241332
270969,489635
361405,503140
315564,413638
543397,433624
927273,918777
167352,489635
686869,185514
794882,274700
794051,854982
402878,845854
496370,47540
70382,313614
596385,717307
930107,683285
623066,626468
132553,819448
602821,504323
587509,382118
686869,7539
141066,627782
17012,402856
694887,500475
394700,573371
178329,553581
159248,718219
179900,385239
191206,599837
715862,756243
744928,241332
477782,840552
15724,169824
695439,300172
484532,269869
514973,928060
626495,238001
568920,657224
464822,362960
411930,762441
984762,276125
212974,837744
953614,150177
705360,236377
770170,81899
78286,747250
198617,925855
98090,169408
934359,787515
446346,749418
26072,854140
699768,992907
904831,546629
256378,947746
160198,432538
444615,269803
361405,721048
653101,334146
979804,765180
750590,373871
133080,311774
661822,350247
702089,118670
344181,673390
238214,637446
845046,558554
954162,368373
483451,209570
760158,457308
885519,794058
577120,634745
241190,738130
522179,554850
818109,11228
101733,941544
927831,717307
922261,726220
104217,778291
540708,668430
573242,501186
16487,513611
234833,138068
460617,527102
559553,923202
498629,794058
262465,476907
378037,925855
627812,442099
103364,701753
721700,760797
189712,152965
136468,988417
14909,613929
693476,927576
83357,152965
91424,148070
823956,189347
273607,804562
669129,659660
971948,700596
857597,270835
169689,573549
38802,586608
47629,36149
158776,840801
462938,849574
383919,740761
91728,887616
378661,785614
410827,14900
769868,573371
976853,841160
811551,419048
576585,785726
520361,332668
259965,887776
544414,106178
121349,857945
373325,346403
387067,363342
465885,252715
51722,640445
399095,806675
472613,402060
523578,620084
446346,222366
367177,804562
896858,454209
990628,717723
185664,505158
530104,404031
27118,796857
176669,424161
570228,857945
969487,801031
443733,442335
35820,413638
201323,733278
918929,893906
690089,150177
358231,600237
429526,820186
727878,928487
985168,673555
289669,918777
138232,291001
399849,527644
586637,765180
155032,468584
750427,255617
948391,553581
676258,605383
302029,404031
295337,629157
999174,938348
40530,213440
753747,704939
63061,385925
177214,527644
361697,428188
684371,752655
733611,588842
775059,582805
910341,423402
749456,283916
989491,500376
217418,99108
164241,670733
131772,694722
223423,37555
74604,721048
129446,937870
227445,239577
858557,638549
677540,213440
974451,9940
126291,402060
450929,380251
902669,701753
824735,261503
42937,318271
278812,785614
96418,401136
216165,616494
145450,253529
604479,346403
704315,511812
330178,635015
649525,704939
171941,763809
769248,433624
627182,364906
917551,534093
721881,907965
817367,192914
956195,371847
199994,301380
27118,804562
868800,252683
579431,252918
330499,951057
946431,664582
827016,11228
675902,92496
339845,163123
34391,922399
52524,350247
847707,668430
751780,777842
79696,47540
96296,221549
930953,546629
347573,522612
653466,503140
719264,604792
872701,218792
91844,558477
998133,505158
706905,305927
859215,359476
354407,359111
680180,638614
195524,919923
760158,363034
816849,913501
529781,748491
496370,852706
798118,837334
145855,163123
743616,97253
228771,505997
77785,653460
259273,694722
272426,164975
561604,812720
672179,681250
831792,112768
316621,485135
17787,364313
997801,385239
4910,34158
311309,111022
565306,651637
945901,765180
669,792521
569549,257955
854293,857945
366802,848563
718010,392868
368814,962708
173851,619255
192519,800066
925088,925215
146399,812720
706905,287603
132884,60489
399863,734288
880210,205370
251719,967022
790173,334441
205166,683285
331595,973879
373824,400335
725240,470352
770170,238001
847707,255234
694053,785814
760291,735319
117086,312036
345934,394945
421320,161274
77446,318635
865466,47540
577120,14869
775059,444297
334612,924220
49301,165441
913255,841160
42917,403034
551264,981897
139333,834998
428186,511813
739993,353565
395453,765180
251546,294514
141909,480903
655031,226124
107817,854140
474937,873266
247295,160823
103706,430137
618670,324348
679848,217167
995740,106624
783545,518805
276468,225133
45785,657224
964213,241332
64646,797398
340738,664582
902669,550851
702601,458227
870860,161274
688693,359006
899706,511812
40382,620084
293175,470352
856680,391699
492609,605383
355344,721606
667664,336558
95068,80160
956815,582925
360467,49252
37599,102869
879654,386855
758183,604792
998849,333220
189591,880442
469686,425384
225209,511812
855804,862975
266379,370507
319339,837334
883955,947746
935223,78590
114391,454209
633753,342456
410235,103103
993703,531361
156845,68463
387067,997182
212077,322827
930674,304672
318573,321325
520745,974649
469072,311057
245441,415605
529781,554850
205733,974649
634232,632457
596390,983299
298799,258958
70669,661935
302029,801031
945901,349526
792465,633727
476354,826508
619368,167346
532434,647178
855610,980467
927831,557559
855328,620084
984118,556
199524,78447
165182,334441
379091,205370
321957,312036
991635,825913
749363,425874
800549,657860
921123,542183
899522,500153
802956,513219
753747,726220
474438,616494
357819,397006
739993,604999
360866,252302
95266,344418
91091,721083
207006,335111
48406,887776
562603,801031
576,704839
241112,909994
535791,112079
405853,743285
653101,657224
734553,229646
175603,438258
529781,688776
559215,422793
64646,317539
462862,450350
472613,990413
477746,556962
96182,328529
499005,73910
140069,248832
814086,913808
496488,373498
158893,786412
248389,103103
206930,35848
976346,854360
979946,992235
478719,249949
75504,377155
68717,996356
640660,885634
868650,422793
478101,897395
756430,854267
27381,896665
651464,762441
885101,721083
444202,711674
764866,379593
971948,468648
499005,733897
331595,439719
924573,121858
299453,765180
79525,343774
195785,489249
724800,582805
211893,756243
976687,524792
955453,52885
431934,463122
823956,588842
978784,274700
269634,333682
502684,375970
777778,69144
250331,769266
42562,638614
226188,574467
36146,72475
212974,927987
423069,900192
383197,102869
226969,428188
434178,967022
4044,382327
575106,294514
132722,311057
619528,424161
271226,81859
74345,911891
567609,504323
790847,150177
493661,603518
883781,9737
422080,862587
258477,308984
855328,511812
526474,346575
614860,762877
415167,100573
247420,638614
727878,809468
531351,696081
74856,353565
511318,876862
432142,82298
335894,527644
349988,264642
552584,384540
699244,777343
302805,167346
930903,348505
43248,261503
637569,359006
796160,764514
951147,983941
312800,784837
581598,269803
416949,706678
734454,721606
388106,575254
205733,249949
348098,75722
575106,306872
736852,489249
125252,852538
