checkout_id,issue_date,due_date,actual_return_date,fine,unique_book_id2,customer_id_card_number2
13186,2023-04-16,2023-04-24,2023-05-06,0.0,592326,667
13187,2023-02-19,2023-04-26,2023-05-04,0.0,890188,20821
13188,2023-01-27,2023-04-20,2023-04-26,0.0,176124,24714
13189,2023-02-18,2023-02-24,2023-03-15,0.0,674935,13500
13190,2023-02-05,2023-02-26,2023-05-06,0.0,694152,9684
13191,2023-02-20,2023-04-21,2023-05-06,0.0,612171,2045
13192,2023-03-28,2023-04-27,2023-05-02,0.0,512142,8905
13193,2023-03-28,2023-04-19,2023-04-30,0.0,872510,7397
13194,2023-01-25,2023-03-28,2023-05-02,0.0,634634,10703
13195,2023-03-20,2023-04-28,2023-04-29,0.0,115834,19078
13196,2023-01-16,2023-03-31,2023-04-09,0.0,165310,17240
13197,2023-02-16,2023-03-21,2023-05-05,0.0,773225,1737
13198,2023-04-28,2023-05-04,2023-05-06,0.0,638667,11998
13199,2023-02-02,2023-03-06,2023-04-06,0.0,709083,6575
13200,2023-01-09,2023-05-06,2023-05-07,0.0,851801,16516
13201,2023-03-19,2023-04-09,2023-04-18,0.0,457090,13102
13202,2023-01-02,2023-01-27,2023-03-12,0.0,513383,24776
13203,2023-03-16,2023-04-19,2023-04-25,0.0,978995,946
13204,2023-03-07,2023-04-06,2023-04-29,0.0,797727,9752
13205,2023-04-13,2023-05-02,2023-05-05,0.0,24109,2554
13206,2023-04-24,2023-05-06,2023-05-07,0.0,278274,856
13207,2023-04-09,2023-04-12,2023-04-25,0.0,162409,22203
13208,2023-04-25,2023-04-26,2023-04-30,0.0,922319,7774
13209,2023-01-22,2023-03-06,2023-03-30,0.0,16986,3565
13210,2023-01-26,2023-01-30,2023-03-26,0.0,624923,17407
13211,2023-01-28,2023-01-30,2023-03-17,0.0,225489,12033
13212,2023-01-24,2023-03-29,2023-04-23,0.0,486925,402
13213,2023-03-01,2023-03-30,2023-04-26,0.0,744369,14213
13214,2023-04-29,2023-05-03,2023-05-06,0.0,390804,13420
13215,2023-03-12,2023-04-13,2023-04-24,0.0,713528,19886
13216,2023-04-20,2023-05-03,2023-05-06,0.0,682345,23668
13217,2023-04-04,2023-05-03,2023-05-05,0.0,747644,14092
13218,2023-01-23,2023-03-16,2023-05-02,0.0,945539,22345
13219,2023-02-16,2023-02-27,2023-03-24,0.0,747803,22742
13220,2023-01-26,2023-02-13,2023-04-21,0.0,408011,6387
13221,2023-01-12,2023-03-07,2023-03-18,0.0,136614,149
13222,2023-03-21,2023-04-02,2023-04-04,0.0,499938,8955
13223,2023-03-11,2023-04-30,2023-05-01,0.0,959764,14342
13224,2023-02-17,2023-03-18,2023-03-25,0.0,412473,6739
13225,2023-04-20,2023-04-27,2023-05-04,0.0,742455,9091
13226,2023-01-25,2023-04-15,2023-04-19,0.0,109702,15520
13227,2023-01-12,2023-04-18,2023-04-30,0.0,419338,2732
13228,2023-04-10,2023-05-02,2023-05-05,0.0,590436,14854
13229,2023-01-31,2023-02-07,2023-04-23,0.0,467050,338
13230,2023-02-12,2023-03-24,2023-04-13,0.0,471333,15560
13231,2023-04-06,2023-04-13,2023-04-29,0.0,282963,6383
13232,2023-03-09,2023-03-11,2023-04-09,0.0,54957,19757
13233,2023-01-10,2023-03-05,2023-04-16,0.0,323946,8894
13234,2023-03-12,2023-05-01,2023-05-04,0.0,600432,15174
13235,2023-04-29,2023-04-30,2023-05-06,0.0,922015,18316
13236,2023-01-19,2023-04-09,2023-04-12,0.0,661591,21655
13237,2023-02-03,2023-04-19,2023-04-26,0.0,438806,6898
13238,2023-03-14,2023-03-28,2023-04-26,0.0,251291,16797
13239,2023-01-14,2023-03-24,2023-04-08,0.0,1212,8998
13240,2023-01-23,2023-04-24,2023-04-29,0.0,565838,8799
13241,2023-03-13,2023-04-13,2023-04-21,0.0,317992,18373
13242,2023-01-31,2023-03-20,2023-04-28,0.0,381389,3648
13243,2023-03-12,2023-03-16,2023-05-05,0.0,681240,11447
13244,2023-02-20,2023-03-24,2023-05-05,0.0,530509,5481
13245,2023-01-04,2023-04-27,2023-05-03,0.0,582980,9718
13246,2023-01-14,2023-02-14,2023-03-30,0.0,705331,6936
13247,2023-03-30,2023-04-27,2023-04-28,0.0,532301,16160
13248,2023-03-30,2023-04-20,2023-04-27,0.0,620953,3229
13249,2023-03-25,2023-05-05,2023-05-06,0.0,302613,20288
13250,2023-01-09,2023-04-04,2023-05-05,0.0,271839,18283
13251,2023-03-19,2023-04-01,2023-04-24,0.0,475102,6308
13252,2023-03-11,2023-05-06,2023-05-07,0.0,988253,19018
13253,2023-02-19,2023-03-02,2023-04-21,0.0,749038,12333
13254,2023-04-12,2023-05-02,2023-05-05,0.0,740198,13607
13255,2023-04-24,2023-05-04,2023-05-05,0.0,826057,495
13256,2023-03-22,2023-03-23,2023-04-17,0.0,267291,12620
13257,2023-01-13,2023-02-17,2023-02-23,0.0,816373,7909
13258,2023-02-01,2023-03-05,2023-05-05,0.0,243401,4574
13259,2023-02-18,2023-03-06,2023-03-14,0.0,867881,7171
13260,2023-02-20,2023-02-21,2023-05-06,0.0,775951,10723
13261,2023-03-04,2023-04-01,2023-04-27,0.0,897988,18404
13262,2023-04-09,2023-04-24,2023-05-01,0.0,557176,22023
13263,2023-01-29,2023-03-12,2023-03-14,0.0,999138,17767
13264,2023-02-03,2023-04-17,2023-04-23,0.0,518833,13036
13265,2023-04-04,2023-04-07,2023-04-24,0.0,821706,5802
13266,2023-02-26,2023-04-11,2023-04-27,0.0,918962,22692
13267,2023-02-27,2023-04-13,2023-04-19,0.0,490024,5782
13268,2023-03-06,2023-04-06,2023-04-26,0.0,527127,4349
13269,2023-04-12,2023-04-14,2023-04-24,0.0,949887,544
13270,2023-04-16,2023-04-28,2023-05-04,0.0,524167,42
13271,2023-03-15,2023-04-17,2023-04-29,0.0,517023,21701
13272,2023-03-06,2023-04-14,2023-04-20,0.0,431772,2521
13273,2023-03-14,2023-04-30,2023-05-03,0.0,364527,23366
13274,2023-02-12,2023-04-09,2023-04-28,0.0,208009,18351
13275,2023-04-19,2023-04-30,2023-05-03,0.0,775036,19298
13276,2023-02-16,2023-03-15,2023-03-28,0.0,519991,5369
13277,2023-01-29,2023-02-02,2023-03-20,0.0,635902,9090
13278,2023-03-30,2023-05-02,2023-05-05,0.0,513758,23032
13279,2023-03-29,2023-04-01,2023-04-06,0.0,421847,13119
13280,2023-04-14,2023-04-15,2023-05-06,0.0,139781,14797
13281,2023-03-30,2023-04-08,2023-04-26,0.0,23423,9535
13282,2023-01-09,2023-03-11,2023-03-24,0.0,496422,20002
13283,2023-03-10,2023-04-18,2023-05-04,0.0,474726,6901
13284,2023-03-16,2023-04-26,2023-05-01,0.0,437600,9422
13285,2023-01-02,2023-03-09,2023-04-24,0.0,97405,13942
13286,2023-01-09,2023-03-31,2023-04-24,0.0,506242,16702
13287,2023-02-11,2023-03-04,2023-03-22,0.0,231962,13093
13288,2023-04-12,2023-04-28,2023-05-03,0.0,643624,20576
13289,2023-03-25,2023-04-23,2023-05-05,0.0,999742,17834
13290,2023-02-10,2023-04-10,2023-05-06,0.0,130617,24137
13291,2023-04-01,2023-04-10,2023-04-15,0.0,281667,22305
13292,2023-03-24,2023-04-30,2023-05-04,0.0,2071,7629
13293,2023-03-09,2023-03-22,2023-04-02,0.0,65992,22637
13294,2023-03-20,2023-03-31,2023-05-03,0.0,234256,21906
13295,2023-02-04,2023-04-26,2023-05-01,0.0,122910,4976
13296,2023-03-15,2023-04-02,2023-04-15,0.0,135718,5340
13297,2023-02-21,2023-04-17,2023-04-28,0.0,284589,13266
13298,2023-01-01,2023-01-19,2023-05-05,0.0,16584,7399
13299,2023-04-14,2023-04-23,2023-04-28,0.0,627311,2946
13300,2023-02-02,2023-04-22,2023-05-06,0.0,169367,1939
13301,2023-02-04,2023-04-10,2023-04-22,0.0,511399,15280
13302,2023-03-05,2023-04-06,2023-05-06,0.0,359056,15055
13303,2023-02-24,2023-03-16,2023-04-12,0.0,485311,18364
13304,2023-02-16,2023-03-20,2023-04-20,0.0,127345,5025
13305,2023-04-27,2023-05-05,2023-05-06,0.0,58359,8707
13306,2023-04-12,2023-05-05,2023-05-06,0.0,900083,12634
13307,2023-02-25,2023-04-30,2023-05-01,0.0,931186,3161
13308,2023-01-16,2023-01-24,2023-05-06,0.0,799076,21192
13309,2023-03-11,2023-03-14,2023-04-07,0.0,366506,24538
13310,2023-02-16,2023-04-09,2023-05-06,0.0,246680,975
13311,2023-03-29,2023-04-19,2023-05-06,0.0,596468,11051
13312,2023-03-01,2023-04-06,2023-04-12,0.0,906379,5006
13313,2023-04-19,2023-05-04,2023-05-05,0.0,870326,17615
13314,2023-04-10,2023-04-27,2023-04-29,0.0,182649,20501
13315,2023-03-22,2023-04-19,2023-04-20,0.0,592441,3507
13316,2023-02-03,2023-05-06,2023-05-07,0.0,20464,24477
13317,2023-03-25,2023-04-21,2023-04-23,0.0,547925,14711
13318,2023-03-28,2023-04-02,2023-05-04,0.0,212225,6219
13319,2023-02-24,2023-04-01,2023-04-09,0.0,320124,22250
13320,2023-01-15,2023-03-03,2023-03-15,0.0,55899,21045
13321,2023-02-19,2023-02-27,2023-05-04,0.0,105168,24145
13322,2023-02-13,2023-02-20,2023-04-03,0.0,813184,16782
13323,2023-03-25,2023-05-01,2023-05-06,0.0,485090,13454
13324,2023-02-22,2023-04-24,2023-05-06,0.0,586396,754
13325,2023-02-15,2023-03-15,2023-04-19,0.0,836942,5727
13326,2023-04-10,2023-04-26,2023-04-27,0.0,116305,23738
13327,2023-04-08,2023-04-29,2023-05-05,0.0,65102,9738
13328,2023-03-26,2023-04-10,2023-05-04,0.0,959891,9892
13329,2023-03-13,2023-03-20,2023-04-24,0.0,803814,923
13330,2023-03-02,2023-04-05,2023-04-29,0.0,153624,19124
13331,2023-02-11,2023-03-04,2023-03-27,0.0,597338,21456
13332,2023-03-14,2023-03-21,2023-04-22,0.0,825295,2430
13333,2023-04-07,2023-04-08,2023-05-06,0.0,285178,23641
13334,2023-02-14,2023-03-13,2023-03-25,0.0,97779,16464
13335,2023-03-28,2023-04-04,2023-04-07,0.0,930890,2014
13336,2023-01-23,2023-04-03,2023-04-17,0.0,669652,13896
13337,2023-02-23,2023-03-28,2023-05-04,0.0,849691,3184
13338,2023-01-01,2023-01-24,2023-03-18,0.0,258382,3309
13339,2023-04-27,2023-05-05,2023-05-06,0.0,352423,12244
13340,2023-02-22,2023-03-28,2023-04-11,0.0,24031,6604
13341,2023-01-14,2023-04-03,2023-04-13,0.0,600288,1666
13342,2023-04-14,2023-05-03,2023-05-05,0.0,913547,11748
13343,2023-03-23,2023-05-02,2023-05-05,0.0,352452,10633
13344,2023-01-20,2023-02-09,2023-04-17,0.0,916156,3236
13345,2023-02-01,2023-03-23,2023-04-12,0.0,65088,10585
13346,2023-01-10,2023-01-30,2023-03-28,0.0,922238,20877
13347,2023-04-25,2023-04-30,2023-05-04,0.0,465723,18817
13348,2023-01-23,2023-01-28,2023-02-18,0.0,276539,12347
13349,2023-04-26,2023-05-04,2023-05-05,0.0,681013,22849
13350,2023-03-02,2023-03-30,2023-04-25,0.0,635514,16182
13351,2023-02-18,2023-04-17,2023-04-26,0.0,333547,4533
13352,2023-02-03,2023-05-02,2023-05-03,0.0,988806,7906
13353,2023-03-22,2023-04-13,2023-05-02,0.0,281361,14591
13354,2023-04-24,2023-04-30,2023-05-04,0.0,980580,9007
13355,2023-01-30,2023-02-15,2023-03-05,0.0,45256,17256
13356,2023-01-12,2023-04-27,2023-04-30,0.0,851181,1888
13357,2023-04-13,2023-04-27,2023-05-06,0.0,772339,13901
13358,2023-01-19,2023-03-02,2023-03-23,0.0,388199,6173
13359,2023-03-11,2023-04-17,2023-04-24,0.0,335910,13996
13360,2023-02-09,2023-03-21,2023-04-21,0.0,168432,13403
13361,2023-02-28,2023-04-16,2023-04-17,0.0,575661,17317
13362,2023-01-29,2023-05-04,2023-05-05,0.0,630931,24732
13363,2023-04-28,2023-05-02,2023-05-04,0.0,619757,6324
13364,2023-03-21,2023-05-03,2023-05-04,0.0,975977,6066
13365,2023-01-07,2023-02-16,2023-03-10,0.0,7908,24537
13366,2023-02-22,2023-04-01,2023-04-11,0.0,883214,20202
13367,2023-04-17,2023-04-25,2023-05-01,0.0,231850,10403
13368,2023-03-22,2023-05-02,2023-05-04,0.0,943365,8580
13369,2023-01-15,2023-04-15,2023-05-05,0.0,475570,17615
13370,2023-02-20,2023-03-13,2023-04-20,0.0,833784,21509
13371,2023-02-09,2023-03-25,2023-04-12,0.0,460822,10424
13372,2023-02-26,2023-04-14,2023-04-17,0.0,619511,6992
13373,2023-02-21,2023-02-28,2023-03-31,0.0,857144,3601
13374,2023-02-27,2023-04-05,2023-05-02,0.0,940934,11193
13375,2023-03-07,2023-03-16,2023-04-23,0.0,699338,12076
13376,2023-03-07,2023-04-03,2023-04-27,0.0,564574,1223
13377,2023-03-29,2023-03-30,2023-04-13,0.0,294660,1301
13378,2023-01-24,2023-03-08,2023-04-24,0.0,446337,14872
13379,2023-02-21,2023-04-27,2023-05-05,0.0,921939,23648
13380,2023-04-08,2023-05-02,2023-05-05,0.0,540960,18424
13381,2023-01-27,2023-04-30,2023-05-05,0.0,167683,15103
13382,2023-01-17,2023-04-05,2023-04-14,0.0,386127,20035
13383,2023-02-04,2023-03-04,2023-05-02,0.0,26792,6720
13384,2023-03-13,2023-03-22,2023-04-26,0.0,871116,16889
13385,2023-02-17,2023-03-24,2023-03-29,0.0,264519,15650
13386,2023-01-20,2023-03-15,2023-03-20,0.0,212086,16226
13387,2023-02-09,2023-03-27,2023-04-26,0.0,400888,9181
13388,2023-02-08,2023-05-06,2023-05-07,0.0,474999,16879
13389,2023-02-07,2023-04-16,2023-04-30,0.0,441078,4036
13390,2023-04-29,2023-05-02,2023-05-05,0.0,860548,18326
13391,2023-01-28,2023-02-26,2023-04-27,0.0,194909,8067
13392,2023-02-27,2023-04-01,2023-05-03,0.0,438598,13299
13393,2023-01-14,2023-03-30,2023-05-02,0.0,513153,14990
13394,2023-02-24,2023-03-08,2023-03-12,0.0,512040,22748
13395,2023-03-02,2023-04-20,2023-04-30,0.0,655194,14680
13396,2023-02-02,2023-03-08,2023-04-12,0.0,271382,7017
13397,2023-04-17,2023-04-25,2023-05-05,0.0,809435,10974
13398,2023-03-05,2023-05-06,2023-05-07,0.0,795594,8619
13399,2023-02-06,2023-05-05,2023-05-06,0.0,447674,17756
13400,2023-04-16,2023-04-20,2023-04-25,0.0,768282,5688
13401,2023-03-26,2023-04-04,2023-04-12,0.0,741873,19090
13402,2023-04-15,2023-04-27,2023-05-06,0.0,269433,2809
13403,2023-01-09,2023-02-09,2023-03-08,0.0,364295,9503
13404,2023-01-20,2023-03-28,2023-04-17,0.0,234479,13490
13405,2023-02-23,2023-04-22,2023-04-26,0.0,886739,23896
13406,2023-03-30,2023-04-23,2023-04-25,0.0,895989,6046
13407,2023-02-09,2023-04-01,2023-05-05,0.0,625744,1545
13408,2023-02-20,2023-04-14,2023-04-30,0.0,534673,11563
13409,2023-03-25,2023-04-18,2023-04-25,0.0,192761,5875
13410,2023-04-13,2023-04-29,2023-05-04,0.0,303964,9614
13411,2023-04-05,2023-04-06,2023-04-18,0.0,641838,19521
13412,2023-03-07,2023-03-25,2023-04-17,0.0,556368,23965
13413,2023-04-24,2023-05-01,2023-05-05,0.0,181998,4133
13414,2023-01-06,2023-03-17,2023-04-21,0.0,883958,11826
13415,2023-04-14,2023-04-15,2023-04-18,0.0,968234,9913
13416,2023-01-03,2023-01-31,2023-04-05,0.0,833055,7318
13417,2023-02-28,2023-03-26,2023-04-28,0.0,359889,24238
13418,2023-03-02,2023-04-08,2023-04-25,0.0,27474,15037
13419,2023-04-17,2023-04-29,2023-04-30,0.0,325379,6585
13420,2023-03-24,2023-04-02,2023-04-04,0.0,669326,4791
13421,2023-04-25,2023-05-05,2023-05-06,0.0,289170,1001
13422,2023-03-26,2023-04-13,2023-05-03,0.0,376437,3407
13423,2023-02-24,2023-02-26,2023-03-30,0.0,768481,3317
13424,2023-04-11,2023-04-25,2023-04-29,0.0,121251,19251
13425,2023-04-22,2023-04-25,2023-04-30,0.0,337175,6171
13426,2023-04-19,2023-05-06,2023-05-07,0.0,2728,17545
13427,2023-04-12,2023-04-26,2023-05-05,0.0,102666,21409
13428,2023-02-09,2023-03-05,2023-04-03,0.0,960242,160
13429,2023-03-11,2023-03-20,2023-04-09,0.0,704326,4643
13430,2023-03-16,2023-04-03,2023-04-18,0.0,271759,10340
13431,2023-02-27,2023-04-04,2023-04-18,0.0,237691,22269
13432,2023-04-22,2023-04-24,2023-05-06,0.0,898209,304
13433,2023-02-06,2023-02-10,2023-03-20,0.0,684706,21753
13434,2023-04-26,2023-04-28,2023-04-29,0.0,253522,18159
13435,2023-04-27,2023-05-03,2023-05-04,0.0,366767,9423
13436,2023-03-30,2023-04-27,2023-05-05,0.0,592984,3766
13437,2023-03-31,2023-04-11,2023-04-29,0.0,424649,22687
13438,2023-02-10,2023-02-22,2023-03-14,0.0,210557,13668
13439,2023-02-18,2023-03-14,2023-05-06,0.0,475217,10117
13440,2023-04-16,2023-05-01,2023-05-04,0.0,952954,2963
13441,2023-01-31,2023-02-07,2023-02-22,0.0,288030,16987
13442,2023-03-25,2023-03-29,2023-04-22,0.0,853834,13657
13443,2023-01-01,2023-03-04,2023-03-06,0.0,11741,19040
13444,2023-01-17,2023-05-03,2023-05-06,0.0,557814,17024
13445,2023-03-07,2023-04-08,2023-04-12,0.0,880640,5279
13446,2023-04-09,2023-04-24,2023-04-25,0.0,851440,3750
13447,2023-03-31,2023-04-14,2023-05-01,0.0,190030,17080
13448,2023-02-24,2023-04-16,2023-05-01,0.0,800562,2150
13449,2023-01-28,2023-03-20,2023-04-13,0.0,789479,13723
13450,2023-04-18,2023-04-19,2023-05-02,0.0,327264,23882
13451,2023-03-24,2023-04-01,2023-04-26,0.0,73954,17593
13452,2023-01-21,2023-02-01,2023-04-06,0.0,372618,2479
13453,2023-02-02,2023-03-30,2023-04-03,0.0,913302,15967
13454,2023-04-04,2023-04-08,2023-04-27,0.0,448543,1006
13455,2023-04-02,2023-04-22,2023-04-30,0.0,811839,21170
13456,2023-03-10,2023-04-23,2023-04-25,0.0,2733,20660
13457,2023-01-27,2023-04-18,2023-05-03,0.0,204544,3138
13458,2023-03-16,2023-04-21,2023-04-24,0.0,670922,15102
13459,2023-01-30,2023-03-24,2023-04-10,0.0,446572,15524
13460,2023-03-11,2023-04-24,2023-04-29,0.0,249541,3976
13461,2023-03-03,2023-04-24,2023-04-25,0.0,268532,21237
13462,2023-01-03,2023-02-04,2023-02-25,0.0,198929,23223
13463,2023-02-05,2023-04-10,2023-05-01,0.0,6323,10562
13464,2023-03-06,2023-04-21,2023-04-23,0.0,192644,6082
13465,2023-04-22,2023-04-28,2023-04-30,0.0,346772,18825
13466,2023-01-02,2023-04-19,2023-04-22,0.0,955161,8165
13467,2023-04-17,2023-04-27,2023-05-06,0.0,51154,6543
13468,2023-01-22,2023-04-27,2023-04-28,0.0,155790,12323
13469,2023-04-22,2023-04-30,2023-05-01,0.0,504803,10538
13470,2023-03-09,2023-04-02,2023-04-11,0.0,516913,504
13471,2023-01-26,2023-03-05,2023-03-31,0.0,943657,602
13472,2023-03-08,2023-05-02,2023-05-03,0.0,642122,24455
13473,2023-03-08,2023-03-16,2023-04-20,0.0,184396,13185
13474,2023-01-26,2023-04-09,2023-04-14,0.0,482145,12713
13475,2023-04-19,2023-04-23,2023-04-29,0.0,358603,22226
13476,2023-04-15,2023-04-20,2023-04-27,0.0,467580,14891
13477,2023-02-27,2023-03-18,2023-03-19,0.0,458248,16983
13478,2023-01-12,2023-04-19,2023-04-24,0.0,693878,2574
13479,2023-03-23,2023-05-02,2023-05-04,0.0,377371,3285
13480,2023-04-02,2023-04-12,2023-04-19,0.0,484376,14956
13481,2023-03-13,2023-03-29,2023-04-19,0.0,527008,6497
13482,2023-04-17,2023-04-28,2023-05-05,0.0,155269,6255
13483,2023-01-23,2023-03-26,2023-04-02,0.0,240860,8039
13484,2023-04-19,2023-04-26,2023-04-30,0.0,174427,647
13485,2023-04-12,2023-04-25,2023-05-05,0.0,732704,4889
13486,2023-02-05,2023-04-11,2023-05-04,0.0,47445,8188
13487,2023-02-05,2023-03-04,2023-05-06,0.0,928858,21622
13488,2023-03-05,2023-03-14,2023-03-30,0.0,46849,17150
13489,2023-03-22,2023-04-30,2023-05-02,0.0,349625,16198
13490,2023-02-28,2023-03-07,2023-04-05,0.0,520806,17356
13491,2023-04-09,2023-04-15,2023-04-24,0.0,222403,23939
13492,2023-03-13,2023-03-14,2023-03-15,0.0,506882,5832
13493,2023-04-24,2023-05-05,2023-05-06,0.0,737212,19144
13494,2023-03-19,2023-04-03,2023-04-22,0.0,28963,17844
13495,2023-02-20,2023-05-04,2023-05-06,0.0,734442,11949
13496,2023-04-25,2023-05-05,2023-05-06,0.0,272245,18591
13497,2023-04-17,2023-04-20,2023-04-28,0.0,312752,8953
13498,2023-04-18,2023-05-01,2023-05-05,0.0,790358,1077
13499,2023-02-06,2023-02-11,2023-04-20,0.0,231703,18494
13500,2023-03-15,2023-03-30,2023-04-18,0.0,560478,4891
13501,2023-03-12,2023-03-22,2023-04-17,0.0,38363,17990
13502,2023-03-10,2023-04-06,2023-04-24,0.0,335685,1712
13503,2023-01-03,2023-03-05,2023-04-05,0.0,615780,20253
13504,2023-04-06,2023-04-16,2023-04-24,0.0,715934,2686
13505,2023-01-01,2023-01-30,2023-03-07,0.0,424920,11113
13506,2023-04-29,2023-05-05,2023-05-06,0.0,707366,5410
13507,2023-04-18,2023-04-26,2023-05-06,0.0,490065,7437
13508,2023-02-15,2023-03-16,2023-04-07,0.0,5179,16120
13509,2023-01-10,2023-04-10,2023-04-13,0.0,246601,22587
13510,2023-03-18,2023-04-06,2023-05-04,0.0,61850,16395
13511,2023-04-28,2023-05-04,2023-05-06,0.0,461264,19443
13512,2023-01-03,2023-04-09,2023-05-04,0.0,610187,15979
13513,2023-02-04,2023-02-25,2023-03-28,0.0,389715,11579
13514,2023-01-09,2023-03-25,2023-04-30,0.0,940692,3273
13515,2023-01-09,2023-04-15,2023-04-25,0.0,881474,15835
13516,2023-04-12,2023-04-22,2023-05-03,0.0,771181,10884
13517,2023-03-30,2023-04-30,2023-05-02,0.0,828685,12903
13518,2023-04-10,2023-04-11,2023-04-29,0.0,777786,17606
13519,2023-01-21,2023-04-22,2023-04-25,0.0,477175,9984
13520,2023-01-20,2023-02-17,2023-03-19,0.0,186015,3217
13521,2023-02-11,2023-02-18,2023-03-24,0.0,599430,18676
13522,2023-03-08,2023-03-21,2023-04-14,0.0,611791,11289
13523,2023-01-22,2023-02-18,2023-03-24,0.0,731267,17488
13524,2023-04-09,2023-05-01,2023-05-02,0.0,928387,14933
13525,2023-04-08,2023-04-09,2023-04-12,0.0,173207,2846
13526,2023-03-07,2023-03-27,2023-03-28,0.0,764149,14713
13527,2023-04-09,2023-04-14,2023-04-17,0.0,726423,20981
13528,2023-04-22,2023-04-24,2023-04-27,0.0,675709,293
13529,2023-04-11,2023-04-19,2023-04-27,0.0,327972,3937
13530,2023-03-11,2023-04-20,2023-04-24,0.0,610049,5191
13531,2023-04-26,2023-04-30,2023-05-02,0.0,276997,20145
13532,2023-02-19,2023-03-17,2023-03-26,0.0,920680,23674
13533,2023-01-30,2023-04-28,2023-05-03,0.0,7711,2076
13534,2023-03-26,2023-04-09,2023-04-22,0.0,900222,9349
13535,2023-02-01,2023-02-14,2023-03-28,0.0,256265,20505
13536,2023-04-13,2023-04-25,2023-05-03,0.0,980425,20352
13537,2023-04-26,2023-05-04,2023-05-05,0.0,859922,8191
13538,2023-01-22,2023-02-21,2023-04-23,0.0,246674,5807
13539,2023-04-07,2023-04-13,2023-05-03,0.0,583334,21114
13540,2023-01-12,2023-01-17,2023-05-06,0.0,754357,8620
13541,2023-03-20,2023-04-28,2023-04-29,0.0,882107,1452
13542,2023-02-20,2023-03-28,2023-04-21,0.0,885467,2793
13543,2023-04-23,2023-05-03,2023-05-06,0.0,403601,15748
13544,2023-01-30,2023-03-07,2023-04-26,0.0,439896,15137
13545,2023-04-06,2023-04-24,2023-04-27,0.0,951512,21307
13546,2023-04-16,2023-04-24,2023-05-06,0.0,971517,21578
13547,2023-03-12,2023-03-19,2023-04-15,0.0,184016,19602
13548,2023-01-01,2023-03-05,2023-04-23,0.0,474436,3604
13549,2023-03-25,2023-05-03,2023-05-06,0.0,47880,4041
13550,2023-02-16,2023-03-27,2023-04-05,0.0,216786,20644
13551,2023-01-20,2023-03-27,2023-05-05,0.0,937497,19107
13552,2023-03-22,2023-04-28,2023-05-05,0.0,478747,3261
13553,2023-02-09,2023-02-22,2023-04-02,0.0,555031,18408
13554,2023-02-16,2023-04-26,2023-04-27,0.0,289636,3419
13555,2023-01-17,2023-02-22,2023-04-11,0.0,50732,17565
13556,2023-02-09,2023-04-25,2023-05-01,0.0,943592,6366
13557,2023-04-22,2023-04-29,2023-05-01,0.0,743423,24558
13558,2023-03-31,2023-04-04,2023-04-24,0.0,83327,6194
13559,2023-01-06,2023-01-07,2023-02-08,0.0,864205,4336
13560,2023-03-25,2023-04-06,2023-04-30,0.0,715306,3518
13561,2023-03-03,2023-04-27,2023-05-05,0.0,708403,21523
13562,2023-02-23,2023-02-24,2023-04-04,0.0,432487,24660
13563,2023-03-09,2023-03-26,2023-03-27,0.0,404654,4943
13564,2023-01-07,2023-03-14,2023-03-26,0.0,119962,16130
13565,2023-02-03,2023-03-16,2023-04-05,0.0,823800,21874
13566,2023-02-19,2023-03-19,2023-04-03,0.0,598193,15519
13567,2023-04-05,2023-04-24,2023-05-03,0.0,679524,18767
13568,2023-03-30,2023-05-03,2023-05-06,0.0,879847,20062
13569,2023-01-01,2023-05-05,2023-05-06,0.0,230594,4081
13570,2023-01-23,2023-03-11,2023-03-18,0.0,428572,8612
13571,2023-02-27,2023-03-14,2023-05-06,0.0,314728,15052
13572,2023-01-04,2023-03-19,2023-05-01,0.0,599120,4401
13573,2023-01-02,2023-04-23,2023-05-05,0.0,92738,20816
13574,2023-04-17,2023-05-04,2023-05-06,0.0,767328,4289
13575,2023-03-11,2023-04-05,2023-04-14,0.0,904888,23550
13576,2023-01-15,2023-03-17,2023-04-08,0.0,865982,24403
13577,2023-02-14,2023-02-21,2023-03-03,0.0,806252,8139
13578,2023-04-20,2023-05-03,2023-05-06,0.0,466293,18684
13579,2023-02-04,2023-02-25,2023-04-21,0.0,785119,22076
13580,2023-04-09,2023-04-21,2023-04-25,0.0,275471,6319
13581,2023-02-14,2023-04-30,2023-05-04,0.0,88510,12854
13582,2023-02-19,2023-03-08,2023-03-30,0.0,268666,21508
13583,2023-02-02,2023-03-12,2023-03-26,0.0,662531,19044
13584,2023-01-25,2023-04-26,2023-05-03,0.0,435714,22229
13585,2023-01-05,2023-02-04,2023-04-24,0.0,78408,6764
13586,2023-01-15,2023-03-18,2023-03-26,0.0,990090,4894
13587,2023-04-27,2023-05-06,2023-05-07,0.0,399267,18669
13588,2023-02-18,2023-04-27,2023-05-01,0.0,710650,16169
13589,2023-01-08,2023-04-07,2023-04-30,0.0,979668,3260
13590,2023-03-28,2023-04-13,2023-04-22,0.0,808478,14951
13591,2023-01-24,2023-02-25,2023-04-29,0.0,473037,12131
13592,2023-03-08,2023-04-21,2023-04-29,0.0,888366,20544
13593,2023-03-25,2023-04-01,2023-04-27,0.0,445076,6211
13594,2023-02-06,2023-03-24,2023-05-02,0.0,963906,20395
13595,2023-03-02,2023-03-25,2023-04-27,0.0,170083,9237
13596,2023-04-24,2023-05-04,2023-05-05,0.0,938796,12898
